"model","pk","fields__order","fields__cart_id","fields__date_added","fields__product","fields__cart","fields__quantity","fields__product_price","fields__ordered","fields__image","fields__variation_category","fields__variation_value","fields__product_name","fields__password","fields__first_name","fields__last_name","fields__phone","fields__username","fields__ip_address","fields__session_key","fields__user_agent","fields__timestamp","fields__path","fields__email","fields__phone_number","fields__date_joined","fields__last_login","fields__is_admin","fields__is_staff","fields__is_active","fields__variations__001","fields__variations__002","fields__is_superadmin","fields__category_name","fields__slug","fields__description","fields__price","fields__images","fields__stock","fields__is_available","fields__category","fields__created_date","fields__modified_date","fields__cat_image","fields__session_data","fields__expire_date","fields__app_label","fields__model","fields__name","fields__action_time","fields__user","fields__payment","fields__order_number","fields__payment_id","fields__payment_method","fields__amount_paid","fields__subject","fields__review","fields__rating","fields__ip","fields__is_ordered","fields__status","fields__created_at","fields__updated_at","fields__address_line_1","fields__address_line_2","fields__profile_picture","fields__city","fields__order_note","fields__order_total","fields__tax","fields__state","fields__country","fields__content_type","fields__codename","fields__object_id","fields__object_repr","fields__action_flag","fields__change_message"
"admin.logentry","103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:09:40.419Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","2","zx8g9568osayk1p2dw6673a0vzwfc00o","3",""
"admin.logentry","104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:09:40.424Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","1","gj1shu8p55459q2vactmhjyoy4wrr66h","3",""
"admin.logentry","105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:22:34.784Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","82","CartItem object (82)","3",""
"admin.logentry","106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:22:34.790Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","81","CartItem object (81)","3",""
"admin.logentry","107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:22:34.796Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","80","CartItem object (80)","3",""
"admin.logentry","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:37:26.201Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","86","CartItem object (86)","3",""
"admin.logentry","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:37:26.208Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","85","CartItem object (85)","3",""
"admin.logentry","110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:37:26.213Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","84","CartItem object (84)","3",""
"admin.logentry","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-09T13:37:26.217Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","83","CartItem object (83)","3",""
"admin.logentry","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-11T10:54:03.379Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","3","Sachin","3",""
"admin.logentry","113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.408Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","111","Rathan","3",""
"admin.logentry","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.415Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","110","Rathan","3",""
"admin.logentry","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.419Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","109","Insta","3",""
"admin.logentry","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.423Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","108","Rathan","3",""
"admin.logentry","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.425Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","107","Rathan","3",""
"admin.logentry","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.428Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","106","Rathan","3",""
"admin.logentry","119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.435Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","105","Insta","3",""
"admin.logentry","120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.437Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","104","Rathan","3",""
"admin.logentry","121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.441Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","103","Insta","3",""
"admin.logentry","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.444Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","102","Rathan","3",""
"admin.logentry","123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.450Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","101","Rathan","3",""
"admin.logentry","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.454Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","100","Rathan","3",""
"admin.logentry","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.457Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","99","Rathan","3",""
"admin.logentry","126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.461Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","98","Rathan","3",""
"admin.logentry","127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.468Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","97","Rathan","3",""
"admin.logentry","128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.472Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","96","Rathan","3",""
"admin.logentry","129","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.476Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","95","Rathan","3",""
"admin.logentry","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.482Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","94","Rathan","3",""
"admin.logentry","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.487Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","93","Rathan","3",""
"admin.logentry","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.491Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","92","Rathan","3",""
"admin.logentry","133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.494Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","91","Rathan","3",""
"admin.logentry","134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.500Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","90","Rathan","3",""
"admin.logentry","135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.504Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","89","Rathan","3",""
"admin.logentry","136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.508Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","88","Rathan","3",""
"admin.logentry","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.512Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","87","Rathan","3",""
"admin.logentry","138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.519Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","86","Rathan","3",""
"admin.logentry","139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.521Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","85","Rathan","3",""
"admin.logentry","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021-03-16T14:11:14.525Z","1","","","","","","","","","","","","","","","","","","","","","","","null","","84","Rathan","3",""
